wavelength,polarizability,Uncertainty
1674.7,540.73,1.57
1674.71,540.73,1.57
1674.72,540.73,1.57
1674.73,540.72,1.57
1674.74,540.72,1.57
1674.75,540.72,1.57
1674.76,540.72,1.57
1674.77,540.72,1.57
1674.78,540.71,1.57
1674.79,540.71,1.57
1674.8,540.71,1.57
1674.81,540.71,1.57
1674.82,540.7,1.57
1674.83,540.7,1.57
1674.84,540.7,1.57
1674.85,540.7,1.57
1674.86,540.69,1.57
1674.87,540.69,1.57
1674.88,540.69,1.57
1674.89,540.69,1.57
1674.9,540.69,1.57
1674.91,540.68,1.57
1674.92,540.68,1.57
1674.93,540.68,1.57
1674.94,540.68,1.57
1674.95,540.67,1.57
1674.96,540.67,1.57
1674.97,540.67,1.57
1674.98,540.67,1.57
1674.99,540.66,1.57
1675,540.66,1.57
1675.01,540.66,1.57
1675.02,540.66,1.57
1675.03,540.66,1.57
1675.04,540.65,1.57
1675.05,540.65,1.57
1675.06,540.65,1.57
1675.07,540.65,1.57
1675.08,540.64,1.57
1675.09,540.64,1.57
1675.1,540.64,1.57
1675.11,540.64,1.57
1675.12,540.63,1.57
1675.13,540.63,1.57
1675.14,540.63,1.57
1675.15,540.63,1.57
1675.16,540.63,1.57
1675.17,540.62,1.57
1675.18,540.62,1.57
1675.19,540.62,1.57
1675.2,540.62,1.57
1675.21,540.61,1.57
1675.22,540.61,1.57
1675.23,540.61,1.57
1675.24,540.61,1.57
1675.25,540.61,1.57
1675.26,540.6,1.57
1675.27,540.6,1.57
1675.28,540.6,1.57
1675.29,540.6,1.57
1675.3,540.59,1.57
1675.31,540.59,1.57
1675.32,540.59,1.57
1675.33,540.59,1.57
1675.34,540.58,1.57
1675.35,540.58,1.57
1675.36,540.58,1.57
1675.37,540.58,1.57
1675.38,540.58,1.57
1675.39,540.57,1.57
1675.4,540.57,1.57
1675.41,540.57,1.57
1675.42,540.57,1.57
1675.43,540.56,1.57
1675.44,540.56,1.57
1675.45,540.56,1.57
1675.46,540.56,1.57
1675.47,540.55,1.57
1675.48,540.55,1.57
1675.49,540.55,1.57
1675.5,540.55,1.57
1675.51,540.55,1.57
1675.52,540.54,1.57
1675.53,540.54,1.57
1675.54,540.54,1.57
1675.55,540.54,1.57
1675.56,540.53,1.57
1675.57,540.53,1.57
1675.58,540.53,1.57
1675.59,540.53,1.57
1675.6,540.52,1.57
1675.61,540.52,1.57
1675.62,540.52,1.57
1675.63,540.52,1.57
1675.64,540.52,1.57
1675.65,540.51,1.57
1675.66,540.51,1.57
1675.67,540.51,1.57
1675.68,540.51,1.57
1675.69,540.5,1.57
1675.7,540.5,1.57
1675.71,540.5,1.57
1675.72,540.5,1.57
1675.73,540.5,1.57
1675.74,540.49,1.57
1675.75,540.49,1.57
1675.76,540.49,1.57
1675.77,540.49,1.57
1675.78,540.48,1.57
1675.79,540.48,1.56
1675.8,540.48,1.56
1675.81,540.48,1.56
1675.82,540.47,1.56
1675.83,540.47,1.56
1675.84,540.47,1.56
1675.85,540.47,1.56
1675.86,540.47,1.56
1675.87,540.46,1.56
1675.88,540.46,1.56
1675.89,540.46,1.56
1675.9,540.46,1.56
1675.91,540.45,1.56
1675.92,540.45,1.56
1675.93,540.45,1.56
1675.94,540.45,1.56
1675.95,540.44,1.56
1675.96,540.44,1.56
1675.97,540.44,1.56
1675.98,540.44,1.56
1675.99,540.44,1.56
1676,540.43,1.56
1676.01,540.43,1.56
1676.02,540.43,1.56
1676.03,540.43,1.56
1676.04,540.42,1.56
1676.05,540.42,1.56
1676.06,540.42,1.56
1676.07,540.42,1.56
1676.08,540.41,1.56
1676.09,540.41,1.56
1676.1,540.41,1.56
1676.11,540.41,1.56
1676.12,540.41,1.56
1676.13,540.4,1.56
1676.14,540.4,1.56
1676.15,540.4,1.56
1676.16,540.4,1.56
1676.17,540.39,1.56
1676.18,540.39,1.56
1676.19,540.39,1.56
1676.2,540.39,1.56
1676.21,540.39,1.56
1676.22,540.38,1.56
1676.23,540.38,1.56
1676.24,540.38,1.56
1676.25,540.38,1.56
1676.26,540.37,1.56
1676.27,540.37,1.56
1676.28,540.37,1.56
1676.29,540.37,1.56
1676.3,540.36,1.56
1676.31,540.36,1.56
1676.32,540.36,1.56
1676.33,540.36,1.56
1676.34,540.36,1.56
1676.35,540.35,1.56
1676.36,540.35,1.56
1676.37,540.35,1.56
1676.38,540.35,1.56
1676.39,540.34,1.56
1676.4,540.34,1.56
1676.41,540.34,1.56
1676.42,540.34,1.56
1676.43,540.33,1.56
1676.44,540.33,1.56
1676.45,540.33,1.56
1676.46,540.33,1.56
1676.47,540.33,1.56
1676.48,540.32,1.56
1676.49,540.32,1.56
1676.5,540.32,1.56
1676.51,540.32,1.56
1676.52,540.31,1.56
1676.53,540.31,1.56
1676.54,540.31,1.56
1676.55,540.31,1.56
1676.56,540.31,1.56
1676.57,540.3,1.56
1676.58,540.3,1.56
1676.59,540.3,1.56
1676.6,540.3,1.56
1676.61,540.29,1.56
1676.62,540.29,1.56
1676.63,540.29,1.56
1676.64,540.29,1.56
1676.65,540.28,1.56
1676.66,540.28,1.56
1676.67,540.28,1.56
1676.68,540.28,1.56
1676.69,540.28,1.56
1676.7,540.27,1.56
1676.71,540.27,1.56
1676.72,540.27,1.56
1676.73,540.27,1.56
1676.74,540.26,1.56
1676.75,540.26,1.56
1676.76,540.26,1.56
1676.77,540.26,1.56
1676.78,540.25,1.56
1676.79,540.25,1.56
1676.8,540.25,1.56
1676.81,540.25,1.56
1676.82,540.25,1.56
1676.83,540.24,1.56
1676.84,540.24,1.56
1676.85,540.24,1.56
1676.86,540.24,1.56
1676.87,540.23,1.56
1676.88,540.23,1.56
1676.89,540.23,1.56
1676.9,540.23,1.56
1676.91,540.23,1.56
1676.92,540.22,1.56
1676.93,540.22,1.56
1676.94,540.22,1.56
1676.95,540.22,1.56
1676.96,540.21,1.56
1676.97,540.21,1.56
1676.98,540.21,1.56
1676.99,540.21,1.56
1677,540.2,1.56
1677.01,540.2,1.56
1677.02,540.2,1.56
1677.03,540.2,1.56
1677.04,540.2,1.56
1677.05,540.19,1.56
1677.06,540.19,1.56
1677.07,540.19,1.56
1677.08,540.19,1.56
1677.09,540.18,1.56
1677.1,540.18,1.56
1677.11,540.18,1.56
1677.12,540.18,1.56
1677.13,540.17,1.56
1677.14,540.17,1.56
1677.15,540.17,1.56
1677.16,540.17,1.56
1677.17,540.17,1.56
1677.18,540.16,1.56
1677.19,540.16,1.56
1677.2,540.16,1.56
1677.21,540.16,1.56
1677.22,540.15,1.56
1677.23,540.15,1.56
1677.24,540.15,1.56
1677.25,540.15,1.56
1677.26,540.15,1.56
1677.27,540.14,1.56
1677.28,540.14,1.56
1677.29,540.14,1.56
1677.3,540.14,1.56
1677.31,540.13,1.56
1677.32,540.13,1.56
1677.33,540.13,1.56
1677.34,540.13,1.56
1677.35,540.12,1.56
1677.36,540.12,1.56
1677.37,540.12,1.56
1677.38,540.12,1.56
1677.39,540.12,1.56
1677.4,540.11,1.56
1677.41,540.11,1.56
1677.42,540.11,1.56
1677.43,540.11,1.56
1677.44,540.1,1.56
1677.45,540.1,1.56
1677.46,540.1,1.56
1677.47,540.1,1.56
1677.48,540.1,1.56
1677.49,540.09,1.56
1677.5,540.09,1.56
1677.51,540.09,1.56
1677.52,540.09,1.56
1677.53,540.08,1.56
1677.54,540.08,1.56
1677.55,540.08,1.56
1677.56,540.08,1.56
1677.57,540.07,1.56
1677.58,540.07,1.56
1677.59,540.07,1.56
1677.6,540.07,1.56
1677.61,540.07,1.56
1677.62,540.06,1.56
1677.63,540.06,1.56
1677.64,540.06,1.56
1677.65,540.06,1.56
1677.66,540.05,1.56
1677.67,540.05,1.56
1677.68,540.05,1.56
1677.69,540.05,1.56
1677.7,540.04,1.56
1677.71,540.04,1.56
1677.72,540.04,1.56
1677.73,540.04,1.56
1677.74,540.04,1.56
1677.75,540.03,1.56
1677.76,540.03,1.56
1677.77,540.03,1.56
1677.78,540.03,1.56
1677.79,540.02,1.56
1677.8,540.02,1.56
1677.81,540.02,1.56
1677.82,540.02,1.56
1677.83,540.02,1.56
1677.84,540.01,1.56
1677.85,540.01,1.56
1677.86,540.01,1.56
1677.87,540.01,1.56
1677.88,540,1.56
1677.89,540,1.56
1677.9,540,1.56
1677.91,540,1.56
1677.92,539.99,1.56
1677.93,539.99,1.56
1677.94,539.99,1.56
1677.95,539.99,1.56
1677.96,539.99,1.56
1677.97,539.98,1.56
1677.98,539.98,1.56
1677.99,539.98,1.56
1678,539.98,1.56
1678.01,539.97,1.56
1678.02,539.97,1.56
1678.03,539.97,1.56
1678.04,539.97,1.56
1678.05,539.97,1.56
1678.06,539.96,1.56
1678.07,539.96,1.56
1678.08,539.96,1.56
1678.09,539.96,1.56
1678.1,539.95,1.56
1678.11,539.95,1.56
1678.12,539.95,1.56
1678.13,539.95,1.56
1678.14,539.94,1.56
1678.15,539.94,1.56
1678.16,539.94,1.56
1678.17,539.94,1.56
1678.18,539.94,1.56
1678.19,539.93,1.56
1678.2,539.93,1.56
1678.21,539.93,1.56
1678.22,539.93,1.56
1678.23,539.92,1.56
1678.24,539.92,1.56
1678.25,539.92,1.56
1678.26,539.92,1.56
1678.27,539.92,1.56
1678.28,539.91,1.56
1678.29,539.91,1.56
1678.3,539.91,1.56
1678.31,539.91,1.56
1678.32,539.9,1.56
1678.33,539.9,1.56
1678.34,539.9,1.56
1678.35,539.9,1.56
1678.36,539.89,1.56
1678.37,539.89,1.56
1678.38,539.89,1.56
1678.39,539.89,1.56
1678.4,539.89,1.56
1678.41,539.88,1.56
1678.42,539.88,1.56
1678.43,539.88,1.56
1678.44,539.88,1.56
1678.45,539.87,1.56
1678.46,539.87,1.56
1678.47,539.87,1.56
1678.48,539.87,1.56
1678.49,539.87,1.56
1678.5,539.86,1.56
1678.51,539.86,1.56
1678.52,539.86,1.56
1678.53,539.86,1.56
1678.54,539.85,1.56
1678.55,539.85,1.56
1678.56,539.85,1.56
1678.57,539.85,1.56
1678.58,539.84,1.56
1678.59,539.84,1.56
1678.6,539.84,1.56
1678.61,539.84,1.56
1678.62,539.84,1.56
1678.63,539.83,1.56
1678.64,539.83,1.56
1678.65,539.83,1.56
1678.66,539.83,1.56
1678.67,539.82,1.56
1678.68,539.82,1.56
1678.69,539.82,1.56
1678.7,539.82,1.56
1678.71,539.81,1.56
1678.72,539.81,1.56
1678.73,539.81,1.56
1678.74,539.81,1.56
1678.75,539.81,1.56
1678.76,539.8,1.56
1678.77,539.8,1.56
1678.78,539.8,1.56
1678.79,539.8,1.56
1678.8,539.79,1.56
1678.81,539.79,1.56
1678.82,539.79,1.56
1678.83,539.79,1.56
1678.84,539.79,1.56
1678.85,539.78,1.56
1678.86,539.78,1.56
1678.87,539.78,1.56
1678.88,539.78,1.56
1678.89,539.77,1.56
1678.9,539.77,1.56
1678.91,539.77,1.56
1678.92,539.77,1.56
1678.93,539.77,1.56
1678.94,539.76,1.56
1678.95,539.76,1.56
1678.96,539.76,1.56
1678.97,539.76,1.56
1678.98,539.75,1.56
1678.99,539.75,1.56
1679,539.75,1.56
1679.01,539.75,1.56
1679.02,539.74,1.56
1679.03,539.74,1.56
1679.04,539.74,1.56
1679.05,539.74,1.56
1679.06,539.74,1.56
1679.07,539.73,1.56
1679.08,539.73,1.56
1679.09,539.73,1.56
1679.1,539.73,1.56
1679.11,539.72,1.56
1679.12,539.72,1.56
1679.13,539.72,1.56
1679.14,539.72,1.56
1679.15,539.72,1.56
1679.16,539.71,1.56
1679.17,539.71,1.56
1679.18,539.71,1.56
1679.19,539.71,1.56
1679.2,539.7,1.56
1679.21,539.7,1.56
1679.22,539.7,1.56
1679.23,539.7,1.56
1679.24,539.69,1.56
1679.25,539.69,1.56
1679.26,539.69,1.56
1679.27,539.69,1.56
1679.28,539.69,1.56
1679.29,539.68,1.56
1679.3,539.68,1.56
1679.31,539.68,1.56
1679.32,539.68,1.56
1679.33,539.67,1.56
1679.34,539.67,1.56
1679.35,539.67,1.56
1679.36,539.67,1.56
1679.37,539.67,1.56
1679.38,539.66,1.56
1679.39,539.66,1.56
1679.4,539.66,1.56
1679.41,539.66,1.56
1679.42,539.65,1.56
1679.43,539.65,1.56
1679.44,539.65,1.56
1679.45,539.65,1.56
1679.46,539.64,1.56
1679.47,539.64,1.56
1679.48,539.64,1.56
1679.49,539.64,1.56
1679.5,539.64,1.56
1679.51,539.63,1.56
1679.52,539.63,1.56
1679.53,539.63,1.56
1679.54,539.63,1.56
1679.55,539.62,1.56
1679.56,539.62,1.56
1679.57,539.62,1.56
1679.58,539.62,1.56
1679.59,539.62,1.56
1679.6,539.61,1.56
1679.61,539.61,1.56
1679.62,539.61,1.56
1679.63,539.61,1.56
1679.64,539.6,1.56
1679.65,539.6,1.56
1679.66,539.6,1.56
1679.67,539.6,1.56
1679.68,539.59,1.56
1679.69,539.59,1.56
1679.7,539.59,1.56
1679.71,539.59,1.56
1679.72,539.59,1.56
1679.73,539.58,1.56
1679.74,539.58,1.56
1679.75,539.58,1.56
1679.76,539.58,1.56
1679.77,539.57,1.56
1679.78,539.57,1.56
1679.79,539.57,1.56
1679.8,539.57,1.56
1679.81,539.57,1.56
1679.82,539.56,1.56
1679.83,539.56,1.56
1679.84,539.56,1.56
1679.85,539.56,1.56
1679.86,539.55,1.56
1679.87,539.55,1.56
1679.88,539.55,1.56
1679.89,539.55,1.56
1679.9,539.54,1.56
1679.91,539.54,1.56
1679.92,539.54,1.56
1679.93,539.54,1.56
1679.94,539.54,1.56
1679.95,539.53,1.56
1679.96,539.53,1.56
1679.97,539.53,1.56
1679.98,539.53,1.56
1679.99,539.52,1.56
1680,539.52,1.56
1680.01,539.52,1.56
1680.02,539.52,1.56
1680.03,539.52,1.56
1680.04,539.51,1.56
1680.05,539.51,1.56
1680.06,539.51,1.56
1680.07,539.51,1.56
1680.08,539.5,1.56
1680.09,539.5,1.56
1680.1,539.5,1.56
1680.11,539.5,1.56
1680.12,539.5,1.56
1680.13,539.49,1.56
1680.14,539.49,1.56
1680.15,539.49,1.56
1680.16,539.49,1.56
1680.17,539.48,1.56
1680.18,539.48,1.56
1680.19,539.48,1.56
1680.2,539.48,1.56
1680.21,539.47,1.56
1680.22,539.47,1.56
1680.23,539.47,1.56
1680.24,539.47,1.56
1680.25,539.47,1.56
1680.26,539.46,1.56
1680.27,539.46,1.56
1680.28,539.46,1.56
1680.29,539.46,1.56
1680.3,539.45,1.56
1680.31,539.45,1.56
1680.32,539.45,1.56
1680.33,539.45,1.56
1680.34,539.45,1.56
1680.35,539.44,1.56
1680.36,539.44,1.56
1680.37,539.44,1.56
1680.38,539.44,1.56
1680.39,539.43,1.56
1680.4,539.43,1.56
1680.41,539.43,1.56
1680.42,539.43,1.56
1680.43,539.42,1.56
1680.44,539.42,1.56
1680.45,539.42,1.56
1680.46,539.42,1.56
1680.47,539.42,1.56
1680.48,539.41,1.56
1680.49,539.41,1.56
1680.5,539.41,1.56
1680.51,539.41,1.56
1680.52,539.4,1.56
1680.53,539.4,1.56
1680.54,539.4,1.56
1680.55,539.4,1.56
1680.56,539.4,1.56
1680.57,539.39,1.56
1680.58,539.39,1.56
1680.59,539.39,1.56
1680.6,539.39,1.56
1680.61,539.38,1.56
1680.62,539.38,1.56
1680.63,539.38,1.56
1680.64,539.38,1.56
1680.65,539.38,1.56
1680.66,539.37,1.56
1680.67,539.37,1.56
1680.68,539.37,1.56
1680.69,539.37,1.56
1680.7,539.36,1.56
1680.71,539.36,1.56
1680.72,539.36,1.56
1680.73,539.36,1.56
1680.74,539.35,1.56
1680.75,539.35,1.56
1680.76,539.35,1.56
1680.77,539.35,1.56
1680.78,539.35,1.56
1680.79,539.34,1.56
1680.8,539.34,1.56
1680.81,539.34,1.56
1680.82,539.34,1.56
1680.83,539.33,1.56
1680.84,539.33,1.56
1680.85,539.33,1.56
1680.86,539.33,1.56
1680.87,539.33,1.56
1680.88,539.32,1.56
1680.89,539.32,1.56
1680.9,539.32,1.56
1680.91,539.32,1.56
1680.92,539.31,1.56
1680.93,539.31,1.56
1680.94,539.31,1.56
1680.95,539.31,1.56
1680.96,539.31,1.56
1680.97,539.3,1.56
1680.98,539.3,1.56
1680.99,539.3,1.56
1681,539.3,1.56
1681.01,539.29,1.56
1681.02,539.29,1.56
1681.03,539.29,1.56
1681.04,539.29,1.56
1681.05,539.28,1.56
1681.06,539.28,1.56
1681.07,539.28,1.56
1681.08,539.28,1.56
1681.09,539.28,1.56
1681.1,539.27,1.56
1681.11,539.27,1.56
1681.12,539.27,1.56
1681.13,539.27,1.56
1681.14,539.26,1.56
1681.15,539.26,1.56
1681.16,539.26,1.56
1681.17,539.26,1.56
1681.18,539.26,1.56
1681.19,539.25,1.56
1681.2,539.25,1.56
1681.21,539.25,1.56
1681.22,539.25,1.56
1681.23,539.24,1.56
1681.24,539.24,1.56
1681.25,539.24,1.56
1681.26,539.24,1.56
1681.27,539.24,1.56
1681.28,539.23,1.56
1681.29,539.23,1.56
1681.3,539.23,1.56
1681.31,539.23,1.56
1681.32,539.22,1.56
1681.33,539.22,1.56
1681.34,539.22,1.56
1681.35,539.22,1.56
1681.36,539.21,1.56
1681.37,539.21,1.56
1681.38,539.21,1.56
1681.39,539.21,1.56
1681.4,539.21,1.56
1681.41,539.2,1.56
1681.42,539.2,1.56
1681.43,539.2,1.56
1681.44,539.2,1.56
1681.45,539.19,1.56
1681.46,539.19,1.56
1681.47,539.19,1.56
1681.48,539.19,1.56
1681.49,539.19,1.56
1681.5,539.18,1.56
1681.51,539.18,1.56
1681.52,539.18,1.56
1681.53,539.18,1.56
1681.54,539.17,1.56
1681.55,539.17,1.56
1681.56,539.17,1.56
1681.57,539.17,1.56
1681.58,539.17,1.56
1681.59,539.16,1.56
1681.6,539.16,1.56
1681.61,539.16,1.56
1681.62,539.16,1.56
1681.63,539.15,1.56
1681.64,539.15,1.56
1681.65,539.15,1.56
1681.66,539.15,1.56
1681.67,539.14,1.56
1681.68,539.14,1.56
1681.69,539.14,1.56
1681.7,539.14,1.56
1681.71,539.14,1.56
1681.72,539.13,1.56
1681.73,539.13,1.56
1681.74,539.13,1.56
1681.75,539.13,1.56
1681.76,539.12,1.56
1681.77,539.12,1.56
1681.78,539.12,1.56
1681.79,539.12,1.56
1681.8,539.12,1.56
1681.81,539.11,1.56
1681.82,539.11,1.56
1681.83,539.11,1.56
1681.84,539.11,1.56
1681.85,539.1,1.56
1681.86,539.1,1.56
1681.87,539.1,1.56
1681.88,539.1,1.56
1681.89,539.1,1.56
1681.9,539.09,1.56
1681.91,539.09,1.56
1681.92,539.09,1.56
1681.93,539.09,1.56
1681.94,539.08,1.56
1681.95,539.08,1.56
1681.96,539.08,1.56
1681.97,539.08,1.56
1681.98,539.07,1.56
1681.99,539.07,1.56
1682,539.07,1.56
1682.01,539.07,1.56
1682.02,539.07,1.56
1682.03,539.06,1.56
1682.04,539.06,1.56
1682.05,539.06,1.56
1682.06,539.06,1.56
1682.07,539.05,1.56
1682.08,539.05,1.56
1682.09,539.05,1.56
1682.1,539.05,1.56
1682.11,539.05,1.56
1682.12,539.04,1.56
1682.13,539.04,1.56
1682.14,539.04,1.56
1682.15,539.04,1.56
1682.16,539.03,1.56
1682.17,539.03,1.56
1682.18,539.03,1.56
1682.19,539.03,1.56
1682.2,539.03,1.56
1682.21,539.02,1.56
1682.22,539.02,1.56
1682.23,539.02,1.56
1682.24,539.02,1.56
1682.25,539.01,1.56
1682.26,539.01,1.56
1682.27,539.01,1.56
1682.28,539.01,1.56
1682.29,539.01,1.56
1682.3,539,1.56
1682.31,539,1.56
1682.32,539,1.56
1682.33,539,1.56
1682.34,538.99,1.56
1682.35,538.99,1.56
1682.36,538.99,1.56
1682.37,538.99,1.56
1682.38,538.98,1.56
1682.39,538.98,1.56
1682.4,538.98,1.56
1682.41,538.98,1.56
1682.42,538.98,1.56
1682.43,538.97,1.56
1682.44,538.97,1.56
1682.45,538.97,1.56
1682.46,538.97,1.56
1682.47,538.96,1.56
1682.48,538.96,1.56
1682.49,538.96,1.56
1682.5,538.96,1.56
1682.51,538.96,1.56
1682.52,538.95,1.56
1682.53,538.95,1.56
1682.54,538.95,1.56
1682.55,538.95,1.56
1682.56,538.94,1.56
1682.57,538.94,1.56
1682.58,538.94,1.56
1682.59,538.94,1.56
1682.6,538.94,1.56
1682.61,538.93,1.56
1682.62,538.93,1.56
1682.63,538.93,1.56
1682.64,538.93,1.56
1682.65,538.92,1.56
1682.66,538.92,1.56
1682.67,538.92,1.56
1682.68,538.92,1.56
1682.69,538.92,1.56
1682.7,538.91,1.56
1682.71,538.91,1.56
1682.72,538.91,1.56
1682.73,538.91,1.56
1682.74,538.9,1.56
1682.75,538.9,1.56
1682.76,538.9,1.56
1682.77,538.9,1.56
1682.78,538.89,1.56
1682.79,538.89,1.56
1682.8,538.89,1.56
1682.81,538.89,1.56
1682.82,538.89,1.56
1682.83,538.88,1.56
1682.84,538.88,1.56
1682.85,538.88,1.56
1682.86,538.88,1.56
1682.87,538.87,1.56
1682.88,538.87,1.56
1682.89,538.87,1.56
1682.9,538.87,1.56
1682.91,538.87,1.56
1682.92,538.86,1.56
1682.93,538.86,1.56
1682.94,538.86,1.56
1682.95,538.86,1.56
1682.96,538.85,1.56
1682.97,538.85,1.56
1682.98,538.85,1.56
1682.99,538.85,1.56
1683,538.85,1.56
1683.01,538.84,1.56
1683.02,538.84,1.56
1683.03,538.84,1.56
1683.04,538.84,1.56
1683.05,538.83,1.56
1683.06,538.83,1.56
1683.07,538.83,1.56
1683.08,538.83,1.56
1683.09,538.83,1.56
1683.1,538.82,1.56
1683.11,538.82,1.56
1683.12,538.82,1.56
1683.13,538.82,1.56
1683.14,538.81,1.56
1683.15,538.81,1.56
1683.16,538.81,1.56
1683.17,538.81,1.56
1683.18,538.8,1.56
1683.19,538.8,1.56
1683.2,538.8,1.56
1683.21,538.8,1.56
1683.22,538.8,1.56
1683.23,538.79,1.56
1683.24,538.79,1.56
1683.25,538.79,1.56
1683.26,538.79,1.56
1683.27,538.78,1.56
1683.28,538.78,1.56
1683.29,538.78,1.56
1683.3,538.78,1.56
1683.31,538.78,1.56
1683.32,538.77,1.56
1683.33,538.77,1.56
1683.34,538.77,1.56
1683.35,538.77,1.56
1683.36,538.76,1.56
1683.37,538.76,1.56
1683.38,538.76,1.56
1683.39,538.76,1.56
1683.4,538.76,1.56
1683.41,538.75,1.56
1683.42,538.75,1.56
1683.43,538.75,1.56
1683.44,538.75,1.56
1683.45,538.74,1.56
1683.46,538.74,1.56
1683.47,538.74,1.56
1683.48,538.74,1.56
1683.49,538.74,1.56
1683.5,538.73,1.56
1683.51,538.73,1.56
1683.52,538.73,1.56
1683.53,538.73,1.56
1683.54,538.72,1.56
1683.55,538.72,1.56
1683.56,538.72,1.56
1683.57,538.72,1.56
1683.58,538.72,1.56
1683.59,538.71,1.56
1683.6,538.71,1.56
1683.61,538.71,1.56
1683.62,538.71,1.56
1683.63,538.7,1.56
1683.64,538.7,1.56
1683.65,538.7,1.56
1683.66,538.7,1.56
1683.67,538.69,1.56
1683.68,538.69,1.56
1683.69,538.69,1.56
1683.7,538.69,1.56
1683.71,538.69,1.56
1683.72,538.68,1.56
1683.73,538.68,1.56
1683.74,538.68,1.56
1683.75,538.68,1.56
1683.76,538.67,1.56
1683.77,538.67,1.56
1683.78,538.67,1.56
1683.79,538.67,1.56
1683.8,538.67,1.56
1683.81,538.66,1.56
1683.82,538.66,1.56
1683.83,538.66,1.56
1683.84,538.66,1.56
1683.85,538.65,1.56
1683.86,538.65,1.56
1683.87,538.65,1.56
1683.88,538.65,1.56
1683.89,538.65,1.56
1683.9,538.64,1.56
1683.91,538.64,1.56
1683.92,538.64,1.56
1683.93,538.64,1.56
1683.94,538.63,1.56
1683.95,538.63,1.56
1683.96,538.63,1.56
1683.97,538.63,1.56
1683.98,538.63,1.56
1683.99,538.62,1.56
1684,538.62,1.56
1684.01,538.62,1.56
1684.02,538.62,1.56
1684.03,538.61,1.56
1684.04,538.61,1.56
1684.05,538.61,1.56
1684.06,538.61,1.56
1684.07,538.61,1.56
1684.08,538.6,1.56
1684.09,538.6,1.56
1684.1,538.6,1.56
1684.11,538.6,1.56
1684.12,538.59,1.56
1684.13,538.59,1.56
1684.14,538.59,1.56
1684.15,538.59,1.56
1684.16,538.59,1.56
1684.17,538.58,1.56
1684.18,538.58,1.56
1684.19,538.58,1.56
1684.2,538.58,1.56
1684.21,538.57,1.56
1684.22,538.57,1.56
1684.23,538.57,1.56
1684.24,538.57,1.56
1684.25,538.56,1.56
1684.26,538.56,1.56
1684.27,538.56,1.56
1684.28,538.56,1.56
1684.29,538.56,1.56
1684.3,538.55,1.56
1684.31,538.55,1.56
1684.32,538.55,1.56
1684.33,538.55,1.56
1684.34,538.54,1.56
1684.35,538.54,1.56
1684.36,538.54,1.56
1684.37,538.54,1.56
1684.38,538.54,1.56
1684.39,538.53,1.56
1684.4,538.53,1.56
1684.41,538.53,1.56
1684.42,538.53,1.56
1684.43,538.52,1.56
1684.44,538.52,1.56
1684.45,538.52,1.56
1684.46,538.52,1.56
1684.47,538.52,1.56
1684.48,538.51,1.56
1684.49,538.51,1.56
1684.5,538.51,1.56
1684.51,538.51,1.56
1684.52,538.5,1.56
1684.53,538.5,1.56
1684.54,538.5,1.56
1684.55,538.5,1.56
1684.56,538.5,1.56
1684.57,538.49,1.56
1684.58,538.49,1.56
1684.59,538.49,1.56
1684.6,538.49,1.56
1684.61,538.48,1.56
1684.62,538.48,1.56
1684.63,538.48,1.56
1684.64,538.48,1.56
1684.65,538.48,1.56
1684.66,538.47,1.56
1684.67,538.47,1.56
1684.68,538.47,1.56
1684.69,538.47,1.56
1684.7,538.46,1.56
1684.71,538.46,1.56
1684.72,538.46,1.56
1684.73,538.46,1.56
1684.74,538.46,1.56
1684.75,538.45,1.56
1684.76,538.45,1.56
1684.77,538.45,1.56
1684.78,538.45,1.56
1684.79,538.44,1.56
1684.8,538.44,1.56
1684.81,538.44,1.56
1684.82,538.44,1.56
1684.83,538.44,1.56
1684.84,538.43,1.56
1684.85,538.43,1.56
1684.86,538.43,1.56
1684.87,538.43,1.56
1684.88,538.42,1.56
1684.89,538.42,1.56
1684.9,538.42,1.56
1684.91,538.42,1.56
1684.92,538.42,1.56
1684.93,538.41,1.56
1684.94,538.41,1.56
1684.95,538.41,1.56
1684.96,538.41,1.56
1684.97,538.4,1.56
1684.98,538.4,1.56
1684.99,538.4,1.56
1685,538.4,1.56
1685.01,538.39,1.56
1685.02,538.39,1.56
1685.03,538.39,1.56
1685.04,538.39,1.56
1685.05,538.39,1.56
1685.06,538.38,1.56
1685.07,538.38,1.56
1685.08,538.38,1.56
1685.09,538.38,1.56
1685.1,538.37,1.56
1685.11,538.37,1.56
1685.12,538.37,1.56
1685.13,538.37,1.56
1685.14,538.37,1.56
1685.15,538.36,1.56
1685.16,538.36,1.56
1685.17,538.36,1.56
1685.18,538.36,1.56
1685.19,538.35,1.56
1685.2,538.35,1.56
1685.21,538.35,1.56
1685.22,538.35,1.56
1685.23,538.35,1.56
1685.24,538.34,1.56
1685.25,538.34,1.56
1685.26,538.34,1.56
1685.27,538.34,1.56
1685.28,538.33,1.56
1685.29,538.33,1.56
1685.3,538.33,1.56
1685.31,538.33,1.56
1685.32,538.33,1.56
1685.33,538.32,1.56
1685.34,538.32,1.56
1685.35,538.32,1.56
1685.36,538.32,1.56
1685.37,538.31,1.56
1685.38,538.31,1.56
1685.39,538.31,1.56
1685.4,538.31,1.56
1685.41,538.31,1.56
1685.42,538.3,1.56
1685.43,538.3,1.56
1685.44,538.3,1.56
1685.45,538.3,1.56
1685.46,538.29,1.56
1685.47,538.29,1.56
