wavelength,polarizability,Uncertainty
611.3,141.45,27.32
611.31,141.19,27.31
611.32,140.93,27.31
611.33,140.66,27.3
611.34,140.4,27.3
611.35,140.14,27.29
611.36,139.88,27.28
611.37,139.62,27.28
611.38,139.36,27.27
611.39,139.1,27.26
611.4,138.84,27.26
611.41,138.58,27.25
611.42,138.32,27.24
611.43,138.06,27.24
611.44,137.8,27.23
611.45,137.54,27.22
611.46,137.29,27.22
611.47,137.03,27.21
611.48,136.77,27.21
611.49,136.52,27.2
611.5,136.26,27.19
611.51,136,27.19
611.52,135.75,27.18
611.53,135.49,27.17
611.54,135.24,27.17
611.55,134.99,27.16
611.56,134.73,27.15
611.57,134.48,27.15
611.58,134.23,27.14
611.59,133.97,27.14
611.6,133.72,27.13
611.61,133.47,27.12
611.62,133.22,27.12
611.63,132.97,27.11
611.64,132.72,27.1
611.65,132.47,27.1
611.66,132.22,27.09
611.67,131.97,27.09
611.68,131.72,27.08
611.69,131.47,27.07
611.7,131.23,27.07
611.71,130.98,27.06
611.72,130.73,27.05
611.73,130.48,27.05
611.74,130.24,27.04
611.75,129.99,27.04
611.76,129.75,27.03
611.77,129.5,27.02
611.78,129.25,27.02
611.79,129.01,27.01
611.8,128.77,27
611.81,128.52,27
611.82,128.28,26.99
611.83,128.04,26.99
611.84,127.79,26.98
611.85,127.55,26.97
611.86,127.31,26.97
611.87,127.07,26.96
611.88,126.82,26.96
611.89,126.58,26.95
611.9,126.34,26.94
611.91,126.1,26.94
611.92,125.86,26.93
611.93,125.62,26.92
611.94,125.38,26.92
611.95,125.15,26.91
611.96,124.91,26.91
611.97,124.67,26.9
611.98,124.43,26.89
611.99,124.19,26.89
612,123.96,26.88
612.01,123.72,26.88
612.02,123.48,26.87
612.03,123.25,26.86
612.04,123.01,26.86
612.05,122.78,26.85
612.06,122.54,26.85
612.07,122.31,26.84
612.08,122.07,26.83
612.09,121.84,26.83
612.1,121.61,26.82
612.11,121.37,26.82
612.12,121.14,26.81
612.13,120.91,26.8
612.14,120.67,26.8
612.15,120.44,26.79
612.16,120.21,26.79
612.17,119.98,26.78
612.18,119.75,26.77
612.19,119.52,26.77
612.2,119.29,26.76
612.21,119.06,26.76
612.22,118.83,26.75
612.23,118.6,26.74
612.24,118.37,26.74
612.25,118.14,26.73
612.26,117.91,26.73
612.27,117.68,26.72
612.28,117.46,26.71
612.29,117.23,26.71
612.3,117,26.7
612.31,116.78,26.7
612.32,116.55,26.69
612.33,116.32,26.68
612.34,116.1,26.68
612.35,115.87,26.67
612.36,115.65,26.67
612.37,115.42,26.66
612.38,115.2,26.65
612.39,114.97,26.65
612.4,114.75,26.64
612.41,114.53,26.64
612.42,114.3,26.63
612.43,114.08,26.62
612.44,113.86,26.62
612.45,113.63,26.61
612.46,113.41,26.61
612.47,113.19,26.6
612.48,112.97,26.6
612.49,112.75,26.59
612.5,112.53,26.58
612.51,112.31,26.58
612.52,112.09,26.57
612.53,111.87,26.57
612.54,111.65,26.56
612.55,111.43,26.55
612.56,111.21,26.55
612.57,110.99,26.54
612.58,110.77,26.54
612.59,110.55,26.53
612.6,110.34,26.53
612.61,110.12,26.52
612.62,109.9,26.51
612.63,109.68,26.51
612.64,109.47,26.5
612.65,109.25,26.5
612.66,109.04,26.49
612.67,108.82,26.49
612.68,108.6,26.48
612.69,108.39,26.47
612.7,108.17,26.47
612.71,107.96,26.46
612.72,107.75,26.46
612.73,107.53,26.45
612.74,107.32,26.44
612.75,107.1,26.44
612.76,106.89,26.43
612.77,106.68,26.43
612.78,106.47,26.42
612.79,106.25,26.42
612.8,106.04,26.41
612.81,105.83,26.4
612.82,105.62,26.4
612.83,105.41,26.39
612.84,105.2,26.39
612.85,104.98,26.38
612.86,104.77,26.38
612.87,104.56,26.37
612.88,104.35,26.36
612.89,104.14,26.36
612.9,103.94,26.35
612.91,103.73,26.35
612.92,103.52,26.34
612.93,103.31,26.34
612.94,103.1,26.33
612.95,102.89,26.33
612.96,102.69,26.32
612.97,102.48,26.31
612.98,102.27,26.31
612.99,102.06,26.3
613,101.86,26.3
613.01,101.65,26.29
613.02,101.44,26.29
613.03,101.24,26.28
613.04,101.03,26.27
613.05,100.83,26.27
613.06,100.62,26.26
613.07,100.42,26.26
613.08,100.21,26.25
613.09,100.01,26.25
613.1,99.8,26.24
613.11,99.6,26.24
613.12,99.4,26.23
613.13,99.19,26.22
613.14,98.99,26.22
613.15,98.79,26.21
613.16,98.59,26.21
613.17,98.38,26.2
613.18,98.18,26.2
613.19,97.98,26.19
613.2,97.78,26.19
613.21,97.58,26.18
613.22,97.38,26.17
613.23,97.18,26.17
613.24,96.97,26.16
613.25,96.77,26.16
613.26,96.57,26.15
613.27,96.37,26.15
613.28,96.18,26.14
613.29,95.98,26.14
613.3,95.78,26.13
613.31,95.58,26.12
613.32,95.38,26.12
613.33,95.18,26.11
613.34,94.98,26.11
613.35,94.79,26.1
613.36,94.59,26.1
613.37,94.39,26.09
613.38,94.19,26.09
613.39,94,26.08
613.4,93.8,26.07
613.41,93.6,26.07
613.42,93.41,26.06
613.43,93.21,26.06
613.44,93.02,26.05
613.45,92.82,26.05
613.46,92.63,26.04
613.47,92.43,26.04
613.48,92.24,26.03
613.49,92.04,26.03
613.5,91.85,26.02
613.51,91.65,26.01
613.52,91.46,26.01
613.53,91.27,26
613.54,91.07,26
613.55,90.88,25.99
613.56,90.69,25.99
613.57,90.49,25.98
613.58,90.3,25.98
613.59,90.11,25.97
613.6,89.92,25.97
613.61,89.72,25.96
613.62,89.53,25.96
613.63,89.34,25.95
613.64,89.15,25.94
613.65,88.96,25.94
613.66,88.77,25.93
613.67,88.58,25.93
613.68,88.39,25.92
613.69,88.2,25.92
613.7,88.01,25.91
613.71,87.82,25.91
613.72,87.63,25.9
613.73,87.44,25.9
613.74,87.25,25.89
613.75,87.06,25.89
613.76,86.87,25.88
613.77,86.69,25.87
613.78,86.5,25.87
613.79,86.31,25.86
613.8,86.12,25.86
613.81,85.94,25.85
613.82,85.75,25.85
613.83,85.56,25.84
613.84,85.37,25.84
613.85,85.19,25.83
613.86,85,25.83
613.87,84.82,25.82
613.88,84.63,25.82
613.89,84.44,25.81
613.9,84.26,25.81
613.91,84.07,25.8
613.92,83.89,25.8
613.93,83.7,25.79
613.94,83.52,25.78
613.95,83.33,25.78
613.96,83.15,25.77
613.97,82.97,25.77
613.98,82.78,25.76
613.99,82.6,25.76
614,82.41,25.75
614.01,82.23,25.75
614.02,82.05,25.74
614.03,81.87,25.74
614.04,81.68,25.73
614.05,81.5,25.73
614.06,81.32,25.72
614.07,81.14,25.72
614.08,80.95,25.71
614.09,80.77,25.71
614.1,80.59,25.7
614.11,80.41,25.7
614.12,80.23,25.69
614.13,80.05,25.68
614.14,79.87,25.68
614.15,79.69,25.67
614.16,79.51,25.67
614.17,79.33,25.66
614.18,79.15,25.66
614.19,78.97,25.65
614.2,78.79,25.65
614.21,78.61,25.64
614.22,78.43,25.64
614.23,78.25,25.63
614.24,78.07,25.63
614.25,77.89,25.62
614.26,77.71,25.62
614.27,77.54,25.61
614.28,77.36,25.61
614.29,77.18,25.6
614.3,77,25.6
614.31,76.83,25.59
614.32,76.65,25.59
614.33,76.47,25.58
614.34,76.29,25.58
614.35,76.12,25.57
614.36,75.94,25.57
614.37,75.77,25.56
614.38,75.59,25.56
614.39,75.41,25.55
614.4,75.24,25.54
614.41,75.06,25.54
614.42,74.89,25.53
614.43,74.71,25.53
614.44,74.54,25.52
614.45,74.36,25.52
614.46,74.19,25.51
614.47,74.01,25.51
614.48,73.84,25.5
614.49,73.66,25.5
614.5,73.49,25.49
614.51,73.32,25.49
614.52,73.14,25.48
614.53,72.97,25.48
614.54,72.8,25.47
614.55,72.62,25.47
614.56,72.45,25.46
614.57,72.28,25.46
614.58,72.11,25.45
614.59,71.93,25.45
614.6,71.76,25.44
614.61,71.59,25.44
614.62,71.42,25.43
614.63,71.25,25.43
614.64,71.07,25.42
614.65,70.9,25.42
614.66,70.73,25.41
614.67,70.56,25.41
614.68,70.39,25.4
614.69,70.22,25.4
614.7,70.05,25.39
614.71,69.88,25.39
614.72,69.71,25.38
614.73,69.54,25.38
614.74,69.37,25.37
614.75,69.2,25.37
614.76,69.03,25.36
614.77,68.86,25.36
614.78,68.69,25.35
614.79,68.52,25.35
614.8,68.35,25.34
614.81,68.19,25.34
614.82,68.02,25.33
614.83,67.85,25.33
614.84,67.68,25.32
614.85,67.51,25.32
614.86,67.34,25.31
614.87,67.18,25.31
614.88,67.01,25.3
614.89,66.84,25.3
614.9,66.68,25.29
614.91,66.51,25.29
614.92,66.34,25.28
614.93,66.17,25.28
614.94,66.01,25.27
614.95,65.84,25.27
614.96,65.68,25.26
614.97,65.51,25.26
614.98,65.34,25.25
614.99,65.18,25.25
615,65.01,25.24
615.01,64.85,25.24
615.02,64.68,25.23
615.03,64.52,25.23
615.04,64.35,25.22
615.05,64.19,25.22
615.06,64.02,25.21
615.07,63.86,25.21
615.08,63.69,25.2
615.09,63.53,25.2
615.1,63.37,25.19
615.11,63.2,25.19
615.12,63.04,25.18
615.13,62.88,25.18
615.14,62.71,25.17
615.15,62.55,25.17
615.16,62.39,25.16
615.17,62.22,25.16
615.18,62.06,25.15
615.19,61.9,25.15
615.2,61.74,25.14
615.21,61.57,25.14
615.22,61.41,25.13
615.23,61.25,25.13
615.24,61.09,25.12
615.25,60.93,25.12
615.26,60.76,25.11
615.27,60.6,25.11
615.28,60.44,25.1
615.29,60.28,25.1
615.3,60.12,25.09
615.31,59.96,25.09
615.32,59.8,25.09
615.33,59.64,25.08
615.34,59.48,25.08
615.35,59.32,25.07
615.36,59.16,25.07
615.37,59,25.06
615.38,58.84,25.06
615.39,58.68,25.05
615.4,58.52,25.05
615.41,58.36,25.04
615.42,58.2,25.04
615.43,58.04,25.03
615.44,57.88,25.03
615.45,57.72,25.02
615.46,57.56,25.02
615.47,57.41,25.01
615.48,57.25,25.01
615.49,57.09,25
615.5,56.93,25
615.51,56.77,24.99
615.52,56.61,24.99
615.53,56.46,24.98
615.54,56.3,24.98
615.55,56.14,24.97
615.56,55.98,24.97
615.57,55.83,24.96
615.58,55.67,24.96
615.59,55.51,24.95
615.6,55.36,24.95
615.61,55.2,24.94
615.62,55.04,24.94
615.63,54.89,24.94
615.64,54.73,24.93
615.65,54.58,24.93
615.66,54.42,24.92
615.67,54.26,24.92
615.68,54.11,24.91
615.69,53.95,24.91
615.7,53.8,24.9
615.71,53.64,24.9
615.72,53.49,24.89
615.73,53.33,24.89
615.74,53.18,24.88
615.75,53.02,24.88
615.76,52.87,24.87
615.77,52.71,24.87
615.78,52.56,24.86
615.79,52.4,24.86
615.8,52.25,24.85
615.81,52.1,24.85
615.82,51.94,24.84
615.83,51.79,24.84
615.84,51.64,24.84
615.85,51.48,24.83
615.86,51.33,24.83
615.87,51.18,24.82
615.88,51.02,24.82
615.89,50.87,24.81
615.9,50.72,24.81
615.91,50.56,24.8
615.92,50.41,24.8
615.93,50.26,24.79
615.94,50.11,24.79
615.95,49.96,24.78
615.96,49.8,24.78
615.97,49.65,24.77
615.98,49.5,24.77
615.99,49.35,24.76
616,49.2,24.76
616.01,49.04,24.76
616.02,48.89,24.75
616.03,48.74,24.75
616.04,48.59,24.74
616.05,48.44,24.74
616.06,48.29,24.73
616.07,48.14,24.73
616.08,47.99,24.72
616.09,47.84,24.72
616.1,47.69,24.71
616.11,47.54,24.71
616.12,47.39,24.7
616.13,47.24,24.7
616.14,47.09,24.69
616.15,46.94,24.69
616.16,46.79,24.69
616.17,46.64,24.68
616.18,46.49,24.68
616.19,46.34,24.67
616.2,46.19,24.67
616.21,46.04,24.66
616.22,45.89,24.66
616.23,45.74,24.65
616.24,45.6,24.65
616.25,45.45,24.64
616.26,45.3,24.64
616.27,45.15,24.63
616.28,45,24.63
616.29,44.85,24.62
616.3,44.71,24.62
616.31,44.56,24.62
616.32,44.41,24.61
616.33,44.26,24.61
616.34,44.11,24.6
616.35,43.97,24.6
616.36,43.82,24.59
616.37,43.67,24.59
616.38,43.53,24.58
616.39,43.38,24.58
616.4,43.23,24.57
616.41,43.09,24.57
616.42,42.94,24.56
616.43,42.79,24.56
616.44,42.65,24.56
616.45,42.5,24.55
616.46,42.35,24.55
616.47,42.21,24.54
616.48,42.06,24.54
616.49,41.92,24.53
616.5,41.77,24.53
616.51,41.62,24.52
616.52,41.48,24.52
616.53,41.33,24.51
616.54,41.19,24.51
616.55,41.04,24.51
616.56,40.9,24.5
616.57,40.75,24.5
616.58,40.61,24.49
616.59,40.46,24.49
616.6,40.32,24.48
616.61,40.17,24.48
616.62,40.03,24.47
616.63,39.88,24.47
616.64,39.74,24.46
616.65,39.6,24.46
616.66,39.45,24.46
616.67,39.31,24.45
616.68,39.16,24.45
616.69,39.02,24.44
616.7,38.88,24.44
616.71,38.73,24.43
616.72,38.59,24.43
616.73,38.45,24.42
616.74,38.3,24.42
616.75,38.16,24.41
616.76,38.02,24.41
616.77,37.87,24.41
616.78,37.73,24.4
616.79,37.59,24.4
616.8,37.45,24.39
616.81,37.3,24.39
616.82,37.16,24.38
616.83,37.02,24.38
616.84,36.88,24.37
616.85,36.73,24.37
616.86,36.59,24.36
616.87,36.45,24.36
616.88,36.31,24.36
616.89,36.17,24.35
616.9,36.03,24.35
616.91,35.88,24.34
616.92,35.74,24.34
616.93,35.6,24.33
616.94,35.46,24.33
616.95,35.32,24.32
616.96,35.18,24.32
616.97,35.04,24.32
616.98,34.9,24.31
616.99,34.76,24.31
617,34.61,24.3
617.01,34.47,24.3
617.02,34.33,24.29
617.03,34.19,24.29
617.04,34.05,24.28
617.05,33.91,24.28
617.06,33.77,24.28
617.07,33.63,24.27
617.08,33.49,24.27
617.09,33.35,24.26
617.1,33.21,24.26
617.11,33.07,24.25
617.12,32.93,24.25
617.13,32.8,24.24
617.14,32.66,24.24
617.15,32.52,24.24
617.16,32.38,24.23
617.17,32.24,24.23
617.18,32.1,24.22
617.19,31.96,24.22
617.2,31.82,24.21
617.21,31.68,24.21
617.22,31.54,24.2
617.23,31.41,24.2
617.24,31.27,24.2
617.25,31.13,24.19
617.26,30.99,24.19
617.27,30.85,24.18
617.28,30.71,24.18
617.29,30.58,24.17
617.3,30.44,24.17
617.31,30.3,24.16
617.32,30.16,24.16
617.33,30.03,24.16
617.34,29.89,24.15
617.35,29.75,24.15
617.36,29.61,24.14
617.37,29.48,24.14
617.38,29.34,24.13
617.39,29.2,24.13
617.4,29.06,24.13
617.41,28.93,24.12
617.42,28.79,24.12
617.43,28.65,24.11
617.44,28.52,24.11
617.45,28.38,24.1
617.46,28.24,24.1
617.47,28.11,24.09
617.48,27.97,24.09
617.49,27.84,24.09
617.5,27.7,24.08
617.51,27.56,24.08
617.52,27.43,24.07
617.53,27.29,24.07
617.54,27.16,24.06
617.55,27.02,24.06
617.56,26.88,24.06
617.57,26.75,24.05
617.58,26.61,24.05
617.59,26.48,24.04
617.6,26.34,24.04
617.61,26.21,24.03
617.62,26.07,24.03
617.63,25.94,24.03
617.64,25.8,24.02
617.65,25.67,24.02
617.66,25.53,24.01
617.67,25.4,24.01
617.68,25.26,24
617.69,25.13,24
617.7,24.99,23.99
617.71,24.86,23.99
617.72,24.72,23.99
617.73,24.59,23.98
617.74,24.46,23.98
617.75,24.32,23.97
617.76,24.19,23.97
617.77,24.05,23.96
617.78,23.92,23.96
617.79,23.79,23.96
617.8,23.65,23.95
617.81,23.52,23.95
617.82,23.39,23.94
617.83,23.25,23.94
617.84,23.12,23.93
617.85,22.99,23.93
617.86,22.85,23.93
617.87,22.72,23.92
617.88,22.59,23.92
617.89,22.45,23.91
617.9,22.32,23.91
617.91,22.19,23.9
617.92,22.05,23.9
617.93,21.92,23.9
617.94,21.79,23.89
617.95,21.66,23.89
617.96,21.52,23.88
617.97,21.39,23.88
617.98,21.26,23.87
617.99,21.13,23.87
618,20.99,23.87
618.01,20.86,23.86
618.02,20.73,23.86
618.03,20.6,23.85
618.04,20.47,23.85
618.05,20.33,23.85
618.06,20.2,23.84
618.07,20.07,23.84
618.08,19.94,23.83
618.09,19.81,23.83
618.1,19.68,23.82
618.11,19.54,23.82
618.12,19.41,23.82
618.13,19.28,23.81
618.14,19.15,23.81
618.15,19.02,23.8
618.16,18.89,23.8
618.17,18.76,23.79
618.18,18.63,23.79
618.19,18.5,23.79
618.2,18.36,23.78
618.21,18.23,23.78
618.22,18.1,23.77
618.23,17.97,23.77
618.24,17.84,23.76
618.25,17.71,23.76
618.26,17.58,23.76
618.27,17.45,23.75
618.28,17.32,23.75
618.29,17.19,23.74
618.3,17.06,23.74
618.31,16.93,23.74
618.32,16.8,23.73
618.33,16.67,23.73
618.34,16.54,23.72
618.35,16.41,23.72
618.36,16.28,23.71
618.37,16.15,23.71
618.38,16.02,23.71
618.39,15.89,23.7
618.4,15.76,23.7
618.41,15.63,23.69
618.42,15.5,23.69
618.43,15.38,23.68
618.44,15.25,23.68
618.45,15.12,23.68
618.46,14.99,23.67
618.47,14.86,23.67
618.48,14.73,23.66
618.49,14.6,23.66
618.5,14.47,23.66
618.51,14.34,23.65
618.52,14.22,23.65
618.53,14.09,23.64
618.54,13.96,23.64
618.55,13.83,23.64
618.56,13.7,23.63
618.57,13.57,23.63
618.58,13.44,23.62
618.59,13.32,23.62
618.6,13.19,23.61
618.61,13.06,23.61
618.62,12.93,23.61
618.63,12.8,23.6
618.64,12.68,23.6
618.65,12.55,23.59
618.66,12.42,23.59
618.67,12.29,23.59
618.68,12.17,23.58
618.69,12.04,23.58
618.7,11.91,23.57
618.71,11.78,23.57
618.72,11.66,23.56
618.73,11.53,23.56
618.74,11.4,23.56
618.75,11.27,23.55
618.76,11.15,23.55
618.77,11.02,23.54
618.78,10.89,23.54
618.79,10.76,23.54
618.8,10.64,23.53
618.81,10.51,23.53
618.82,10.38,23.52
618.83,10.26,23.52
618.84,10.13,23.52
618.85,10,23.51
618.86,9.88,23.51
618.87,9.75,23.5
618.88,9.62,23.5
618.89,9.5,23.49
618.9,9.37,23.49
618.91,9.24,23.49
618.92,9.12,23.48
618.93,8.99,23.48
618.94,8.87,23.47
618.95,8.74,23.47
618.96,8.61,23.47
618.97,8.49,23.46
618.98,8.36,23.46
618.99,8.24,23.45
619,8.11,23.45
619.01,7.98,23.45
619.02,7.86,23.44
619.03,7.73,23.44
619.04,7.61,23.43
619.05,7.48,23.43
619.06,7.36,23.43
619.07,7.23,23.42
619.08,7.11,23.42
619.09,6.98,23.41
619.1,6.86,23.41
619.11,6.73,23.41
619.12,6.6,23.4
619.13,6.48,23.4
619.14,6.35,23.39
619.15,6.23,23.39
619.16,6.1,23.39
619.17,5.98,23.38
619.18,5.85,23.38
619.19,5.73,23.37
619.2,5.6,23.37
619.21,5.48,23.36
619.22,5.36,23.36
619.23,5.23,23.36
619.24,5.11,23.35
619.25,4.98,23.35
619.26,4.86,23.34
619.27,4.73,23.34
619.28,4.61,23.34
619.29,4.48,23.33
619.3,4.36,23.33
619.31,4.24,23.32
619.32,4.11,23.32
619.33,3.99,23.32
619.34,3.86,23.31
619.35,3.74,23.31
619.36,3.62,23.3
619.37,3.49,23.3
619.38,3.37,23.3
619.39,3.24,23.29
619.4,3.12,23.29
619.41,3,23.28
619.42,2.87,23.28
619.43,2.75,23.28
619.44,2.63,23.27
619.45,2.5,23.27
619.46,2.38,23.26
619.47,2.25,23.26
619.48,2.13,23.26
619.49,2.01,23.25
619.5,1.88,23.25
619.51,1.76,23.24
619.52,1.64,23.24
619.53,1.51,23.24
619.54,1.39,23.23
619.55,1.27,23.23
619.56,1.15,23.22
619.57,1.02,23.22
619.58,0.9,23.22
619.59,0.78,23.21
619.6,0.65,23.21
619.61,0.53,23.2
619.62,0.41,23.2
619.63,0.29,23.2
619.64,0.16,23.19
619.65,0.04,23.19
619.66,-0.08,23.19
619.67,-0.2,23.18
619.68,-0.33,23.18
619.69,-0.45,23.17
619.7,-0.57,23.17
619.71,-0.69,23.17
619.72,-0.82,23.16
619.73,-0.94,23.16
619.74,-1.06,23.15
619.75,-1.18,23.15
619.76,-1.31,23.15
619.77,-1.43,23.14
619.78,-1.55,23.14
619.79,-1.67,23.13
619.8,-1.79,23.13
619.81,-1.92,23.13
619.82,-2.04,23.12
619.83,-2.16,23.12
619.84,-2.28,23.11
619.85,-2.4,23.11
619.86,-2.53,23.11
619.87,-2.65,23.1
619.88,-2.77,23.1
619.89,-2.89,23.09
619.9,-3.01,23.09
619.91,-3.13,23.09
619.92,-3.26,23.08
619.93,-3.38,23.08
619.94,-3.5,23.07
619.95,-3.62,23.07
619.96,-3.74,23.07
619.97,-3.86,23.06
619.98,-3.98,23.06
619.99,-4.1,23.06
620,-4.23,23.05
620.01,-4.35,23.05
620.02,-4.47,23.04
620.03,-4.59,23.04
620.04,-4.71,23.04
620.05,-4.83,23.03
620.06,-4.95,23.03
620.07,-5.07,23.02
620.08,-5.19,23.02
620.09,-5.32,23.02
620.1,-5.44,23.01
620.11,-5.56,23.01
620.12,-5.68,23
620.13,-5.8,23
620.14,-5.92,23
620.15,-6.04,22.99
620.16,-6.16,22.99
620.17,-6.28,22.99
620.18,-6.4,22.98
620.19,-6.52,22.98
620.2,-6.64,22.97
620.21,-6.76,22.97
620.22,-6.88,22.97
620.23,-7,22.96
620.24,-7.12,22.96
620.25,-7.24,22.95
620.26,-7.36,22.95
620.27,-7.48,22.95
620.28,-7.61,22.94
620.29,-7.73,22.94
620.3,-7.85,22.94
620.31,-7.97,22.93
620.32,-8.09,22.93
620.33,-8.21,22.92
620.34,-8.33,22.92
620.35,-8.45,22.92
620.36,-8.57,22.91
620.37,-8.69,22.91
620.38,-8.81,22.9
620.39,-8.93,22.9
620.4,-9.05,22.9
620.41,-9.16,22.89
620.42,-9.28,22.89
620.43,-9.4,22.89
620.44,-9.52,22.88
620.45,-9.64,22.88
620.46,-9.76,22.87
620.47,-9.88,22.87
620.48,-10,22.87
620.49,-10.12,22.86
620.5,-10.24,22.86
620.51,-10.36,22.85
620.52,-10.48,22.85
620.53,-10.6,22.85
620.54,-10.72,22.84
620.55,-10.84,22.84
620.56,-10.96,22.84
620.57,-11.08,22.83
620.58,-11.2,22.83
620.59,-11.32,22.82
620.6,-11.44,22.82
620.61,-11.55,22.82
620.62,-11.67,22.81
620.63,-11.79,22.81
620.64,-11.91,22.81
620.65,-12.03,22.8
620.66,-12.15,22.8
620.67,-12.27,22.79
620.68,-12.39,22.79
620.69,-12.51,22.79
620.7,-12.63,22.78
620.71,-12.74,22.78
620.72,-12.86,22.77
620.73,-12.98,22.77
620.74,-13.1,22.77
620.75,-13.22,22.76
620.76,-13.34,22.76
620.77,-13.46,22.76
620.78,-13.58,22.75
620.79,-13.7,22.75
620.8,-13.81,22.74
620.81,-13.93,22.74
620.82,-14.05,22.74
620.83,-14.17,22.73
620.84,-14.29,22.73
620.85,-14.41,22.73
620.86,-14.53,22.72
620.87,-14.64,22.72
620.88,-14.76,22.71
620.89,-14.88,22.71
620.9,-15,22.71
620.91,-15.12,22.7
620.92,-15.24,22.7
620.93,-15.35,22.7
620.94,-15.47,22.69
620.95,-15.59,22.69
620.96,-15.71,22.68
620.97,-15.83,22.68
620.98,-15.95,22.68
620.99,-16.06,22.67
621,-16.18,22.67
621.01,-16.3,22.67
621.02,-16.42,22.66
621.03,-16.54,22.66
621.04,-16.65,22.65
621.05,-16.77,22.65
621.06,-16.89,22.65
621.07,-17.01,22.64
621.08,-17.13,22.64
621.09,-17.24,22.64
621.1,-17.36,22.63
621.11,-17.48,22.63
621.12,-17.6,22.62
621.13,-17.72,22.62
621.14,-17.83,22.62
621.15,-17.95,22.61
621.16,-18.07,22.61
621.17,-18.19,22.61
621.18,-18.31,22.6
621.19,-18.42,22.6
621.2,-18.54,22.59
621.21,-18.66,22.59
621.22,-18.78,22.59
621.23,-18.89,22.58
621.24,-19.01,22.58
621.25,-19.13,22.58
621.26,-19.25,22.57
621.27,-19.37,22.57
621.28,-19.48,22.57
621.29,-19.6,22.56
621.3,-19.72,22.56
621.31,-19.84,22.55
621.32,-19.95,22.55
621.33,-20.07,22.55
621.34,-20.19,22.54
621.35,-20.31,22.54
621.36,-20.42,22.54
621.37,-20.54,22.53
621.38,-20.66,22.53
621.39,-20.78,22.52
621.4,-20.89,22.52
621.41,-21.01,22.52
621.42,-21.13,22.51
621.43,-21.25,22.51
621.44,-21.36,22.51
621.45,-21.48,22.5
621.46,-21.6,22.5
621.47,-21.71,22.5
621.48,-21.83,22.49
621.49,-21.95,22.49
621.5,-22.07,22.48
621.51,-22.18,22.48
621.52,-22.3,22.48
621.53,-22.42,22.47
621.54,-22.54,22.47
621.55,-22.65,22.47
621.56,-22.77,22.46
621.57,-22.89,22.46
621.58,-23,22.45
621.59,-23.12,22.45
621.6,-23.24,22.45
621.61,-23.36,22.44
621.62,-23.47,22.44
621.63,-23.59,22.44
621.64,-23.71,22.43
621.65,-23.82,22.43
621.66,-23.94,22.43
621.67,-24.06,22.42
621.68,-24.17,22.42
621.69,-24.29,22.41
621.7,-24.41,22.41
621.71,-24.53,22.41
621.72,-24.64,22.4
621.73,-24.76,22.4
621.74,-24.88,22.4
621.75,-24.99,22.39
621.76,-25.11,22.39
621.77,-25.23,22.39
621.78,-25.34,22.38
621.79,-25.46,22.38
621.8,-25.58,22.37
621.81,-25.7,22.37
621.82,-25.81,22.37
621.83,-25.93,22.36
621.84,-26.05,22.36
